epoch, batch, loss, loss_self_forces, loss_self_energy, loss_coupl_forces, loss_coupl_energy, self_forces_rmse, self_energy_rmse, coupl_forces_rmse, coupl_energy_rmse
    9,   181,         0.068747,         0.023944,       1.9256e-05,         0.042819,        0.0019643,           1.7997,           1.1299,          0.71016,           3.3463
    9,   182,         0.082207,         0.027868,       3.2042e-05,         0.053648,       0.00065893,           1.9416,           1.4439,           0.7949,           1.9381
    9,   183,         0.057825,         0.020084,       0.00014545,         0.036699,       0.00089653,           1.6482,           3.0858,          0.65744,           2.2607
    9,   184,         0.092865,         0.027753,       0.00034714,         0.062379,        0.0023849,           1.9376,           4.7686,          0.85714,           3.6872
    9,   185,         0.071419,         0.027046,       7.3829e-05,         0.041327,        0.0029729,           1.9127,            2.197,          0.69767,           4.1167
    9,   186,          0.06099,         0.021684,       7.3802e-05,         0.037164,        0.0020673,           1.7127,           2.1949,           0.6616,           3.4329
    9,   187,         0.081579,         0.036954,       1.3965e-05,         0.043192,         0.001419,           2.2358,          0.94992,          0.71324,           2.8441
    9,   188,          0.07347,         0.019778,       3.9597e-05,         0.052109,        0.0015434,           1.6356,           1.6043,          0.78341,           2.9661
    9,   189,          0.05454,         0.023937,       4.5887e-05,         0.029988,       0.00056955,           1.7994,           1.7268,           0.5943,           1.8019
    9,   190,         0.061824,         0.023912,       8.2779e-05,         0.037388,       0.00044068,           1.7985,           2.3244,          0.66359,            1.585
    9,   191,          0.06952,         0.021901,       2.7742e-05,         0.046498,        0.0010944,           1.7212,           1.3467,          0.74003,           2.4977
    9,   192,         0.078191,         0.018868,       7.4584e-05,          0.05727,        0.0019781,           1.5976,           2.2049,          0.82129,            3.358
    9,   193,          0.06453,          0.02874,       5.0764e-05,         0.035065,       0.00067417,           1.9717,           1.8157,          0.64265,           1.9604
    9,   194,         0.059749,         0.019586,       4.2055e-05,         0.039403,       0.00071734,           1.6277,           1.6598,          0.68124,           2.0222
    9,   195,          0.16295,         0.020188,       9.1039e-05,           0.1407,        0.0019711,           1.6525,           2.4427,           1.2873,            3.352
    9,   196,         0.072398,          0.02192,        3.993e-05,         0.049887,       0.00055081,           1.7219,           1.6201,          0.76653,            1.772
    9,   197,         0.084337,         0.020671,       6.2414e-05,         0.061993,        0.0016108,           1.6722,           2.0149,          0.85448,           3.0302
    9,   198,         0.052705,         0.020465,       0.00014338,         0.030518,        0.0015784,           1.6638,           3.0688,          0.59953,           2.9996
    9,   199,         0.081589,         0.019753,       0.00013621,         0.059394,        0.0023057,           1.6346,           2.9831,          0.83638,           3.6254
    9,   200,          0.07417,         0.028849,       1.3763e-05,         0.043598,        0.0017097,           1.9754,          0.95668,          0.71658,           3.1219
    9,   201,          0.18332,         0.029183,       0.00015398,          0.15322,       0.00077037,           1.9868,           3.1746,           1.3433,           2.0956
    9,   202,         0.079842,         0.024728,       6.1451e-05,         0.054553,       0.00050005,           1.8289,           1.9995,          0.80157,           1.6883
    9,   203,         0.068949,         0.018648,       0.00012025,         0.049871,       0.00031047,           1.5882,           2.8013,           0.7664,           1.3304
    9,   204,         0.079423,         0.021318,        4.993e-05,         0.055644,        0.0024109,           1.6981,           1.8154,          0.80955,           3.7072
    9,   205,          0.07428,         0.028683,        9.276e-05,         0.041368,        0.0041356,           1.9697,           2.4588,          0.69802,           4.8554
    9,   206,         0.091311,         0.026887,       9.9505e-05,         0.062467,        0.0018583,           1.9071,           2.5499,          0.85774,           3.2547
    9,   207,         0.072391,         0.021783,       6.5655e-05,         0.048543,        0.0019989,           1.7166,           2.0751,          0.75613,           3.3756
    9,   208,         0.077708,         0.018717,       7.2571e-05,         0.055042,        0.0038766,           1.5912,           2.1813,          0.80515,           4.7009
    9,   209,          0.10019,         0.026185,       0.00010692,         0.070047,        0.0038528,            1.882,           2.6498,           0.9083,           4.6865
    9,   210,          0.10797,         0.028266,       9.8304e-05,         0.075977,        0.0036235,           1.9554,           2.5382,          0.94596,           4.5448
    9,   211,         0.079751,         0.022977,       0.00012436,         0.053945,        0.0027044,            1.763,           2.8516,          0.79709,           3.9264
    9,   212,         0.064565,         0.020896,       2.2902e-05,         0.043323,       0.00032317,           1.6812,           1.2195,          0.71432,           1.3573
    9,   213,         0.067064,         0.027057,       0.00011696,         0.037619,        0.0022719,           1.9131,           2.7597,          0.66563,           3.5988
    9,   214,          0.13192,         0.021207,       0.00010172,          0.10739,        0.0032147,           1.6937,           2.5775,           1.1247,           4.2808
    9,   215,         0.068581,         0.021704,       4.4629e-05,         0.044792,        0.0020404,           1.7134,           1.7111,          0.72633,           3.4104
    9,   216,         0.070124,         0.017879,        3.509e-05,         0.051122,        0.0010882,           1.5552,           1.5204,          0.77595,           2.4907
    9,   217,         0.061859,          0.02521,       7.1272e-05,         0.035286,        0.0012913,           1.8466,            2.157,          0.64467,           2.7131
